2022-07-23 05:17:34,680 DEBUG   MainThread:20388 [config_util.py:dict_from_config_file():102] no default config file found in config-defaults.yaml
2022-07-23 07:03:42,010 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:03:45,343 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:03:57,145 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:03:57,145 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:03:59,358 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:04:02,102 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 07:04:12,273 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:04:12,273 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:04:13,368 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:04:27,378 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:04:27,402 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:04:27,403 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:04:33,630 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 07:04:41,388 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:04:42,602 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:04:42,603 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:04:55,397 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:04:57,722 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:04:57,722 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:05:05,174 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 07:05:09,407 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:05:12,841 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:05:12,841 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:05:23,417 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:05:27,982 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:05:27,982 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:05:35,425 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:05:36,614 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 07:05:37,426 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:05:43,111 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:05:43,111 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:05:49,440 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:05:55,444 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:05:58,239 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:05:58,239 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:06:06,318 DEBUG   SenderThread:20388 [sender.py:send():235] send: files
2022-07-23 07:06:06,319 INFO    SenderThread:20388 [sender.py:_save_file():947] saving file media/images/viz_27_3dc47ba2b338cd946159.png with policy now
2022-07-23 07:06:06,320 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: partial_history
2022-07-23 07:06:06,324 DEBUG   SenderThread:20388 [sender.py:send():235] send: history
2022-07-23 07:06:06,325 DEBUG   SenderThread:20388 [sender.py:send():235] send: summary
2022-07-23 07:06:06,335 INFO    SenderThread:20388 [sender.py:_save_file():947] saving file wandb-summary.json with policy end
2022-07-23 07:06:06,607 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/wandb-summary.json
2022-07-23 07:06:06,607 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_created():217] file/dir created: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/media/images/viz_27_3dc47ba2b338cd946159.png
2022-07-23 07:06:06,608 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/media/images
2022-07-23 07:06:07,005 INFO    Thread-48 :20388 [upload_job.py:push():137] Uploaded file /tmp/tmpjx9t74ydwandb/2tbnb3p2-media/images/viz_27_3dc47ba2b338cd946159.png
2022-07-23 07:06:07,608 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:06:09,609 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:06:09,878 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 07:06:13,389 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:06:13,389 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:06:23,619 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:06:28,513 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:06:28,513 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:06:35,628 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:06:37,629 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:06:41,337 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 07:06:43,636 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:06:43,636 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:06:49,638 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:06:58,756 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:06:58,756 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:07:03,649 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:07:12,834 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 07:07:13,876 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:07:13,876 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:07:17,660 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:07:29,002 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:07:29,003 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:07:31,670 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:07:44,147 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:07:44,147 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:07:44,318 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 07:07:45,681 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:07:59,270 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:07:59,270 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:07:59,691 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:08:13,701 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:08:14,395 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:08:14,395 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:08:15,795 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 07:08:27,712 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:08:29,517 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:08:29,518 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:08:41,723 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:08:44,638 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:08:44,638 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:08:47,316 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 07:08:53,732 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:08:55,733 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:08:59,759 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:08:59,759 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:09:07,742 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:09:14,878 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:09:14,878 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:09:18,764 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 07:09:21,752 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:09:30,004 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:09:30,004 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:09:35,761 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:09:45,126 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:09:45,126 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:09:49,771 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:09:50,264 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 07:10:00,380 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:10:00,380 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:10:03,781 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:10:15,506 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:10:15,506 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:10:17,790 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:10:21,676 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 07:10:30,626 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:10:30,626 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:10:31,800 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:10:45,812 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:10:45,844 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:10:45,844 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:10:53,141 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 07:10:59,822 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:11:00,963 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:11:00,963 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:11:13,832 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:11:16,083 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:11:16,083 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:11:24,568 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 07:11:25,842 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:11:27,843 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:11:31,203 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:11:31,203 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:11:39,852 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:11:46,326 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 07:11:46,326 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 07:11:53,863 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 07:11:56,078 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 07:12:01,446 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
